Period,Fund name,ABN,Merger,Merged,Acquirer,Fund type,25,34,44,49,54,59,64,69,74,84,85%,1000,24999,49000,99999,199999,499999,999999,1000000,cash,fi,equity,prop,infra,comm,Other,NtOuRt,1YrRet,TtlAst
2022,Smart Future Trust,68964712340,0,0,0,Retail,0.0,0.06,0.21,0.16,0.18,0.16,0.13,0.06,0.03,0.02,0.0,0.77,0.09,0.04,0.04,0.04,0.02,0.01,0.0,0.06,0.22,0.6,0.06,0.06,0.0,0.0,0.908,-0.053,5137429
2022,Spirit Super,74559365913,0,0,0,Industry,0.01,0.09,0.2,0.13,0.15,0.14,0.13,0.08,0.04,0.03,0.0,0.1,0.34,0.14,0.17,0.16,0.08,0.01,0.0,0.15,0.12,0.55,0.11,0.07,0.0,0.0,0.817,-0.036,25724732
2022,SPSL Master Trust,98350952022,0,1,LGIAsuper,Retail,0.01,0.06,0.17,0.13,0.16,0.15,0.12,0.07,0.05,0.07,0.01,0.36,0.27,0.11,0.11,0.09,0.05,0.01,0.0,0.11,0.24,0.54,0.07,0.04,0.0,0.01,1.292,-0.047,6308237
2022,Star Portfolio Superannuation Fund,24276733959,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,Super Retirement Fund,40328908469,0,0,0,Retail,0.0,0.0,0.03,0.07,0.16,0.21,0.2,0.11,0.06,0.08,0.07,0.04,0.37,0.21,0.19,0.13,0.06,0.01,0.0,0.16,0.14,0.53,0.07,0.07,0.0,0.03,3.944,-0.033,2688386
2022,SuperTrace Superannuation Fund,73703878235,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,Symetry Personal Retirement Fund,24685968122,0,0,0,Retail,0.0,0.0,0.01,0.02,0.06,0.09,0.13,0.16,0.18,0.29,0.04,0.03,0.12,0.1,0.17,0.22,0.25,0.08,0.03,0.13,0.26,0.51,0.09,0.01,0.0,0.0,4.031,-0.061,1166931
2022,Telstra Superannuation Scheme,85502108833,0,0,0,Corporate,0.0,0.02,0.08,0.09,0.15,0.17,0.18,0.17,0.1,0.04,0.0,0.06,0.17,0.09,0.13,0.18,0.24,0.11,0.03,0.07,0.23,0.46,0.15,0.07,0.0,0.03,1.34,-0.025,24004342
2022,The Bendigo Superannuation Plan,57526653420,0,0,0,Retail,0.01,0.05,0.1,0.07,0.09,0.11,0.16,0.18,0.15,0.07,0.0,0.13,0.35,0.12,0.15,0.14,0.09,0.01,0.0,0.22,0.24,0.44,0.0,0.04,0.04,0.01,1.135,-0.073,1484076
2022,The Towers Watson Superannuation Fund,93268215348,0,0,0,Retail,0.0,0.04,0.24,0.29,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.11,0.0,0.19,0.0,0.0,0.11,0.29,0.45,0.05,0.0,0.0,0.11,5.737,-0.029,31305
2022,The University of Wollongong Professorial Superannuation Scheme,68672265781,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,Tidswell Master Superannuation Plan,34300938877,0,0,0,Retail,0.05,0.21,0.34,0.12,0.08,0.1,0.08,0.03,0.0,0.0,0.0,0.52,0.34,0.05,0.05,0.03,0.01,0.0,0.0,0.12,0.13,0.68,0.06,0.01,0.0,0.0,0.23,-0.138,1143959
2022,TWU Superannuation Fund,77343563307,0,0,0,Industry,0.01,0.05,0.14,0.12,0.17,0.19,0.17,0.09,0.04,0.0,0.0,0.14,0.36,0.12,0.14,0.16,0.07,0.0,0.0,0.07,0.18,0.5,0.1,0.13,0.0,0.03,0.982,-0.031,6237646
2022,Ultimate Superannuation Fund,97900294767,0,0,0,Retail,0.0,0.0,0.04,0.03,0.06,0.08,0.15,0.22,0.22,0.19,0.0,0.0,0.07,0.1,0.17,0.23,0.27,0.12,0.0,0.14,0.26,0.51,0.05,0.02,0.0,0.0,2.986,-0.065,212064
2022,Unisuper,91385943850,0,0,0,Industry,0.0,0.04,0.13,0.1,0.12,0.14,0.17,0.14,0.09,0.07,0.01,0.17,0.23,0.09,0.12,0.14,0.16,0.07,0.03,0.14,0.15,0.45,0.12,0.14,0.0,0.01,0.42,-0.029,103417710
2022,Wealth Personal Superannuation and Pension Fund,92381911598,0,0,0,Retail,0.0,0.01,0.06,0.05,0.08,0.11,0.18,0.2,0.15,0.14,0.01,0.21,0.13,0.08,0.14,0.18,0.19,0.06,0.01,0.13,0.2,0.56,0.06,0.02,0.0,0.01,0.876,-0.07,50611601
2022,Zurich Master Superannuation Fund,33632838393,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,Alcoa of Australia Retirement Plan,80928800255,0,0,0,Corporate,0.0,0.02,0.08,0.09,0.16,0.25,0.21,0.1,0.06,0.03,0.0,0.01,0.07,0.04,0.06,0.12,0.36,0.27,0.07,0.13,0.24,0.5,0.07,0.05,0.0,0.01,2.296,0.146,2359742
2021,AMG Super,30099320583,0,0,0,Retail,0.01,0.07,0.2,0.1,0.1,0.11,0.14,0.12,0.08,0.06,0.01,0.07,0.35,0.15,0.17,0.14,0.1,0.02,0.01,0.16,0.09,0.67,0.06,0.02,0.01,0.0,0.571,0.19,1577947
2021,AMP Eligible Rollover Fund,32931224407,0,0,0,Retail - ERF,0.0,0.01,0.11,0.16,0.2,0.2,0.18,0.09,0.03,0.01,0.0,0.0,0.69,0.17,0.09,0.04,0.01,0.0,0.0,0.34,0.5,0.09,0.06,0.01,0.0,0.0,2.794,0.023,894254
2021,AMP Super Fund,78421957449,0,0,0,Retail,0.01,0.05,0.16,0.12,0.13,0.13,0.1,0.07,0.05,0.05,0.0,0.13,0.34,0.13,0.14,0.12,0.07,0.01,0.06,0.05,0.18,0.6,0.09,0.01,0.0,0.08,2.714,0.176,64943327
2021,Aracon Superannuation Fund,40586548205,0,0,0,Retail,0.0,0.01,0.05,0.04,0.05,0.05,0.15,0.2,0.19,0.21,0.04,0.03,0.11,0.1,0.17,0.23,0.22,0.09,0.05,0.11,0.23,0.48,0.02,0.02,0.0,0.13,0.208,0.153,546041
2021,ASGARD Independence Plan Division Two,90194410365,0,0,0,Retail,0.0,0.03,0.11,0.08,0.09,0.11,0.14,0.15,0.14,0.13,0.0,0.11,0.21,0.12,0.16,0.18,0.16,0.05,0.01,0.11,0.2,0.57,0.07,0.02,0.0,0.04,2.082,0.182,23199472
2021,Australia Post Superannuation Scheme,42045077895,0,1,Australian Retirement Trust,Public Sector,0.0,0.01,0.06,0.09,0.16,0.25,0.23,0.13,0.06,0.02,0.0,0.0,0.04,0.05,0.16,0.28,0.35,0.11,0.01,0.14,0.34,0.38,0.06,0.06,0.0,0.02,2.427,0.131,8524264
2021,Australian Catholic Superannuation and Retirement Fund,24680629023,0,0,0,Industry,0.0,0.05,0.12,0.1,0.12,0.14,0.19,0.15,0.09,0.04,0.0,0.12,0.24,0.11,0.16,0.18,0.14,0.04,0.01,0.07,0.16,0.5,0.11,0.14,0.0,0.02,0.804,0.153,11034821
2021,Australian Defence Force Superannuation Scheme,90302247344,0,0,0,Public Sector,0.4,0.39,0.1,0.03,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.07,0.45,0.27,0.17,0.02,0.01,0.0,0.0,0.11,0.12,0.57,0.08,0.04,0.0,0.08,0.068,0.18,860847
2021,Australian Ethical Retail Superannuation Fund,49633667743,0,0,0,Retail,0.01,0.14,0.28,0.14,0.12,0.11,0.09,0.06,0.03,0.02,0.0,0.16,0.35,0.15,0.15,0.12,0.06,0.01,0.0,0.04,0.22,0.66,0.06,0.01,0.0,0.0,0.21,0.202,4030475
2021,Australian Meat Industry Superannuation Trust,28342064803,0,0,0,Industry,0.02,0.11,0.22,0.17,0.12,0.14,0.12,0.06,0.03,0.01,0.0,0.18,0.46,0.12,0.12,0.09,0.03,0.0,0.0,0.08,0.13,0.56,0.15,0.08,0.0,0.0,1.223,0.158,2580836
2021,Australian Retirement Trust,60905115063,0,0,0,Public Sector,0.0,0.05,0.15,0.11,0.14,0.16,0.16,0.12,0.07,0.04,0.0,0.08,0.19,0.09,0.14,0.18,0.23,0.08,0.02,0.3,0.1,0.39,0.07,0.09,0.01,0.03,0.599,0.136,136132255
2021,AustralianSuper,65714394898,0,0,0,Industry,0.01,0.07,0.18,0.12,0.13,0.15,0.15,0.11,0.06,0.03,0.0,0.11,0.36,0.12,0.13,0.13,0.1,0.02,0.01,0.09,0.19,0.56,0.05,0.11,0.0,0.0,0.411,0.19,244939807
2021,Avanteos Superannuation Trust,38876896681,0,0,0,Retail,0.0,0.01,0.03,0.04,0.05,0.1,0.19,0.23,0.18,0.16,0.02,0.02,0.07,0.06,0.12,0.2,0.31,0.16,0.06,0.13,0.19,0.55,0.07,0.02,0.0,0.04,0.8,0.152,11535338
2021,AvSuper Fund,84421446069,0,0,0,Public Sector,0.0,0.03,0.11,0.11,0.15,0.19,0.19,0.13,0.06,0.0,0.0,0.01,0.13,0.06,0.1,0.19,0.28,0.15,0.07,0.06,0.26,0.52,0.08,0.05,0.0,0.03,1.506,0.148,2777474
2021,AvWrap Retirement Service,82004832237,0,0,0,Retail,0.0,0.0,0.01,0.02,0.03,0.09,0.22,0.21,0.15,0.23,0.03,0.08,0.05,0.04,0.09,0.19,0.32,0.16,0.07,0.11,0.24,0.54,0.07,0.03,0.0,0.01,2.873,0.139,365080
2021,Aware Super,53226460365,1,0,0,Public Sector,0.0,0.05,0.14,0.11,0.12,0.13,0.16,0.14,0.09,0.05,0.0,0.09,0.22,0.12,0.16,0.2,0.18,0.03,0.01,0.07,0.27,0.52,0.08,0.03,0.0,0.02,0.547,0.145,153637189
2021,Boc Gases Superannuation Fund,49620344668,0,1,equipsuper,Corporate,0.0,0.03,0.11,0.1,0.16,0.2,0.19,0.11,0.07,0.0,0.0,0.0,0.11,0.11,0.14,0.22,0.28,0.11,0.0,0.16,0.18,0.49,0.11,0.03,0.0,0.04,2.173,0.133,784637
2021,Building Unions Superannuation Scheme (Queensland),85571332201,0,0,0,Industry,0.01,0.1,0.23,0.14,0.14,0.14,0.11,0.07,0.04,0.0,0.0,0.13,0.31,0.13,0.16,0.16,0.11,0.01,0.0,0.06,0.15,0.52,0.11,0.13,0.0,0.03,1.129,0.166,5822530
2021,Care Super,98172275725,0,0,0,Industry,0.01,0.06,0.18,0.13,0.15,0.15,0.14,0.1,0.05,0.03,0.0,0.13,0.33,0.13,0.15,0.15,0.1,0.02,0.0,0.19,0.12,0.52,0.1,0.06,0.0,0.0,0.779,0.168,21117725
2021,Centric Super Fund,91593544166,0,0,0,Retail,0.0,0.0,0.0,0.0,0.06,0.08,0.22,0.2,0.17,0.18,0.0,0.21,0.0,0.0,0.0,0.13,0.33,0.22,0.0,0.34,0.16,0.44,0.05,0.0,0.0,0.02,0.008,0.039,118780
2021,Challenger Retirement Fund,87883998803,0,0,0,Retail,0.0,0.0,0.0,0.0,0.01,0.03,0.1,0.22,0.27,0.29,0.06,0.02,0.18,0.14,0.2,0.22,0.19,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.311,0.017,501045
2021,Christian Super,66628776348,0,0,0,Industry,0.01,0.06,0.18,0.13,0.14,0.14,0.16,0.1,0.05,0.0,0.0,0.17,0.32,0.13,0.15,0.13,0.07,0.01,0.0,0.05,0.19,0.61,0.08,0.05,0.0,0.01,0.681,0.167,2135896
2021,ClearView Retirement Plan,45828721007,0,0,0,Retail,0.0,0.01,0.04,0.03,0.06,0.09,0.13,0.18,0.19,0.23,0.02,0.03,0.15,0.14,0.21,0.22,0.19,0.06,0.01,0.12,0.29,0.5,0.03,0.07,0.0,0.0,0.898,0.115,2315302
2021,Club Plus Superannuation Scheme,95275115088,0,1,AustralianSuper,Industry,0.02,0.09,0.16,0.12,0.13,0.16,0.16,0.1,0.05,0.02,0.0,0.16,0.42,0.13,0.13,0.11,0.05,0.01,0.0,0.09,0.19,0.47,0.11,0.07,0.0,0.07,1.331,0.146,3211460
2021,Colonial First State FirstChoice Superannuation Trust,26458298557,0,0,0,Retail,0.0,0.03,0.1,0.08,0.09,0.11,0.15,0.17,0.14,0.12,0.01,0.15,0.19,0.1,0.16,0.19,0.16,0.04,0.01,0.14,0.2,0.51,0.05,0.04,0.0,0.05,1.1,0.171,89912142
2021,Colonial First State Rollover & Superannuation Fund,88854638840,0,0,0,Retail,0.0,0.0,0.06,0.12,0.21,0.22,0.16,0.08,0.05,0.08,0.03,0.01,0.2,0.18,0.23,0.21,0.14,0.03,0.0,0.16,0.09,0.71,0.03,0.01,0.0,0.0,3.273,0.267,3034351
2021,CommInsure Corporate Insurance Superannuation Trust,49968181565,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028,0.476,4506
2021,Commonwealth Bank Group Super,24248426878,0,0,0,Corporate,0.0,0.05,0.18,0.13,0.17,0.15,0.14,0.08,0.05,0.04,0.02,0.01,0.19,0.14,0.19,0.21,0.18,0.06,0.02,0.07,0.41,0.37,0.08,0.05,0.01,0.0,1.07,0.124,14189263
2021,Commonwealth Essential Super,56601925435,0,0,0,Retail,0.03,0.32,0.33,0.1,0.08,0.07,0.04,0.02,0.01,0.0,0.0,0.1,0.59,0.17,0.09,0.04,0.01,0.0,0.0,0.11,0.06,0.64,0.07,0.07,0.0,0.05,1.079,0.213,3968186
2021,CONSTRUCTION AND BUILDING UNIONS SUPERANNUATION FUND,75493363262,0,0,0,Industry,0.01,0.11,0.21,0.13,0.14,0.15,0.12,0.07,0.03,0.01,0.0,0.12,0.34,0.13,0.15,0.15,0.1,0.01,0.0,0.02,0.2,0.55,0.12,0.11,0.0,0.0,0.765,0.179,66695369
2021,Crescent Wealth Superannuation Fund,71302958449,0,0,0,Retail,0.01,0.18,0.48,0.14,0.09,0.06,0.02,0.01,0.0,0.0,0.0,0.27,0.42,0.13,0.11,0.06,0.01,0.0,0.0,0.19,0.0,0.55,0.2,0.0,0.0,0.06,0.636,0.129,319462
2021,Crown Employees (NSW Fire Brigades Firefighting Staff Death & Disability) Superannuation Fund,60532453567,0,0,0,Public Sector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897,-0.705,2737
2021,CSS Fund,19415776361,0,0,0,Public Sector,0.0,0.0,0.0,0.0,0.04,0.13,0.19,0.22,0.2,0.17,0.04,0.0,0.0,0.0,0.0,0.19,0.36,0.31,0.14,0.17,0.12,0.52,0.08,0.03,0.0,0.08,1.098,0.409,61633828
2021,CUBS Superannuation Fund,90120177925,0,0,0,Retail,0.01,0.03,0.08,0.04,0.08,0.11,0.2,0.24,0.1,0.1,0.02,0.19,0.33,0.14,0.11,0.12,0.07,0.0,0.0,0.3,0.28,0.42,0.0,0.0,0.0,0.0,1.107,0.101,88252
2021,Definitive Superannuation Plan,47412936330,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.25,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.24,0.0,0.15,0.2,0.55,0.03,0.03,0.0,0.04,9.709,0.146,86307
2021,Deseret Benefit Plan for Australia,58632310300,0,0,0,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.24,0.0,0.07,0.26,0.61,0.05,0.0,0.0,0.0,0.927,0.165,37506
2021,DIY Master Plan,46074281314,0,0,0,Retail,0.0,0.04,0.1,0.07,0.09,0.1,0.16,0.18,0.13,0.11,0.01,0.25,0.23,0.1,0.1,0.12,0.14,0.05,0.01,0.09,0.23,0.59,0.07,0.0,0.0,0.02,0.325,0.148,927559
2021,DPM Retirement Service,40725722496,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.22,0.44,0.0,0.12,0.11,0.13,0.21,0.17,0.15,0.0,0.0,0.12,0.06,0.68,0.06,0.05,0.0,0.03,15.833,0.19,52691
2021,Encircle Superannuation Fund,68486630403,0,0,0,Retail,0.0,0.0,0.01,0.01,0.03,0.08,0.18,0.24,0.19,0.22,0.03,0.01,0.04,0.03,0.1,0.21,0.36,0.17,0.08,0.08,0.18,0.46,0.07,0.03,0.02,0.16,0.679,0.149,2906548
2021,Energy Industries Superannuation Scheme-Pool A,22277243559,0,0,0,Public Sector,0.0,0.06,0.17,0.11,0.1,0.12,0.18,0.13,0.08,0.0,0.0,0.05,0.16,0.06,0.09,0.18,0.35,0.08,0.02,0.11,0.17,0.53,0.11,0.07,0.0,0.02,1.165,0.157,4369430
2021,Energy Industries Superannuation Scheme-Pool B,64322090181,0,0,0,Public Sector,0.0,0.0,0.0,0.06,0.16,0.24,0.24,0.13,0.09,0.07,0.0,0.0,0.02,0.03,0.04,0.04,0.18,0.42,0.28,0.11,0.14,0.54,0.12,0.07,0.0,0.01,5.098,0.163,2078497
2021,Energy Super,33761363685,0,1,LGIAsuper,Industry,0.01,0.06,0.16,0.11,0.13,0.15,0.16,0.11,0.06,0.05,0.0,0.12,0.21,0.1,0.13,0.18,0.18,0.07,0.02,0.15,0.14,0.58,0.08,0.05,0.0,0.0,0.969,0.172,9156344
2021,equipsuper,33813823017,1,0,0,Industry,0.0,0.03,0.13,0.1,0.14,0.18,0.18,0.13,0.08,0.04,0.0,0.07,0.22,0.1,0.13,0.18,0.2,0.08,0.03,0.1,0.2,0.55,0.08,0.05,0.0,0.02,0.072,0.112,33898889
2021,Fiducian Superannuation Fund,57929339093,0,0,0,Retail,0.0,0.01,0.03,0.03,0.06,0.13,0.19,0.19,0.15,0.18,0.02,0.01,0.08,0.07,0.15,0.23,0.29,0.13,0.04,0.13,0.14,0.65,0.07,0.0,0.0,0.0,0.47,0.221,2010531
2021,Fire and Emergency Services Superannuation Fund,43198502058,0,0,0,Public Sector,0.0,0.03,0.1,0.1,0.14,0.22,0.19,0.09,0.07,0.04,0.0,0.01,0.11,0.06,0.13,0.21,0.26,0.19,0.04,0.13,0.25,0.48,0.14,0.0,0.0,0.0,0.874,0.133,871111
2021,First Super,56286625181,0,0,0,Industry,0.01,0.06,0.16,0.13,0.17,0.2,0.15,0.08,0.03,0.01,0.0,0.1,0.34,0.14,0.16,0.17,0.08,0.01,0.0,0.08,0.21,0.45,0.09,0.13,0.0,0.04,1.044,0.14,3610411
2021,Future Super Fund,45960194277,0,0,0,Retail,0.04,0.3,0.33,0.1,0.08,0.06,0.04,0.03,0.01,0.0,0.0,0.15,0.49,0.15,0.12,0.06,0.02,0.0,0.0,0.07,0.11,0.7,0.0,0.0,0.0,0.12,0.153,0.139,1278613
2021,Goldman Sachs & JBWere Superannuation Fund,55697537183,0,0,0,Corporate,0.0,0.03,0.16,0.17,0.2,0.2,0.11,0.06,0.0,0.03,0.0,0.13,0.22,0.28,0.11,0.09,0.08,0.06,0.04,0.07,0.09,0.82,0.02,0.0,0.0,0.01,1.523,0.221,669143
2021,Grosvenor Pirie Master Superannuation Fund Series 2,32367272075,0,0,0,Retail,0.09,0.23,0.27,0.14,0.11,0.07,0.04,0.01,0.0,0.0,0.0,0.53,0.42,0.02,0.02,0.01,0.0,0.0,0.0,0.12,0.2,0.67,0.01,0.0,0.0,0.0,0.428,0.137,211532
2021,Guild Retirement Fund,22599554834,0,0,0,Retail,0.05,0.24,0.3,0.12,0.11,0.08,0.06,0.03,0.01,0.0,0.0,0.22,0.47,0.13,0.11,0.05,0.01,0.0,0.0,0.06,0.08,0.77,0.07,0.03,0.0,0.0,0.761,0.217,2478072
2021,Heidelberg Australia Superannuation Fund,75071229817,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,HESTA,64971749321,0,0,0,Industry,0.01,0.09,0.18,0.11,0.13,0.16,0.16,0.1,0.05,0.02,0.0,0.1,0.36,0.15,0.17,0.14,0.07,0.01,0.0,0.04,0.19,0.55,0.08,0.1,0.0,0.03,0.685,0.179,67002788
2021,Holden Employees Superannuation Fund,77289319006,0,0,0,Corporate,0.0,0.0,0.07,0.17,0.19,0.25,0.18,0.09,0.04,0.01,0.0,0.0,0.31,0.04,0.07,0.2,0.27,0.09,0.0,0.1,0.38,0.38,0.11,0.04,0.0,0.0,10.201,0.13,356705
2021,HOSTPLUS Superannuation Fund,68657495890,0,0,0,Industry,0.02,0.16,0.28,0.14,0.12,0.11,0.09,0.05,0.02,0.01,0.0,0.16,0.44,0.13,0.13,0.09,0.04,0.01,0.0,0.08,0.11,0.64,0.08,0.07,0.0,0.03,0.565,0.205,64523103
2021,HUB24 Super Fund,60910190523,0,0,0,Retail,0.0,0.02,0.08,0.07,0.09,0.12,0.2,0.2,0.13,0.09,0.01,0.41,0.03,0.04,0.09,0.15,0.19,0.07,0.02,0.15,0.18,0.6,0.04,0.0,0.0,0.02,0.157,0.14,13451778
2021,Incitec Pivot Employees Superannuation Fund,68569795856,0,0,0,Retail,0.0,0.02,0.14,0.11,0.15,0.24,0.17,0.12,0.0,0.0,0.0,0.0,0.18,0.09,0.11,0.16,0.28,0.11,0.0,0.14,0.22,0.53,0.11,0.01,0.0,0.0,1.639,0.142,213409
2021,ING Superannuation Fund,13355603448,0,0,0,Retail,0.01,0.1,0.3,0.13,0.11,0.1,0.09,0.07,0.06,0.03,0.0,0.26,0.3,0.13,0.14,0.11,0.05,0.01,0.0,0.16,0.19,0.6,0.05,0.0,0.0,0.0,0.968,0.151,3230961
2021,Intrust Super Fund,65704511371,0,1,HOSTPLUS Superannuation Fund,Industry,0.02,0.14,0.26,0.15,0.14,0.12,0.09,0.04,0.02,0.01,0.0,0.25,0.44,0.12,0.11,0.07,0.02,0.0,0.0,0.09,0.11,0.53,0.12,0.07,0.0,0.07,1.276,0.164,3069574
2021,IOOF Portfolio Service Superannuation Fund,70815369818,0,0,0,Retail,0.03,0.04,0.1,0.07,0.08,0.1,0.15,0.17,0.13,0.12,0.01,0.13,0.25,0.12,0.15,0.16,0.14,0.05,0.02,0.13,0.23,0.54,0.07,0.01,0.0,0.01,1.091,0.155,33496332
2021,Jamestrong Packaging Australia Superannuation Fund,65546653068,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,Labour Union Co-Operative Retirement Fund,26382680883,0,1,AustralianSuper,Industry,0.01,0.07,0.18,0.13,0.15,0.17,0.14,0.09,0.04,0.02,0.0,0.2,0.38,0.11,0.13,0.12,0.06,0.01,0.0,0.1,0.13,0.56,0.09,0.08,0.0,0.05,1.304,0.178,7748684
2021,legalsuper,60346078879,0,0,0,Industry,0.0,0.07,0.2,0.11,0.13,0.13,0.13,0.12,0.07,0.04,0.0,0.06,0.26,0.14,0.18,0.2,0.12,0.03,0.01,0.1,0.13,0.55,0.11,0.09,0.0,0.02,0.757,0.167,5088982
2021,LESF Super,13704288646,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2021,LGIAsuper,23053121564,0,0,0,Public Sector,0.0,0.05,0.14,0.13,0.15,0.18,0.17,0.1,0.05,0.03,0.0,0.05,0.19,0.1,0.14,0.2,0.25,0.07,0.01,0.08,0.21,0.53,0.14,0.03,0.01,0.0,1.04,0.131,14768094
2021,Lifefocus Superannuation Fund,94579217553,0,0,0,Retail,0.0,0.0,0.01,0.02,0.03,0.09,0.12,0.26,0.23,0.21,0.03,0.33,0.25,0.05,0.08,0.1,0.12,0.05,0.01,0.11,0.25,0.47,0.07,0.02,0.0,0.08,4.476,0.134,414136
2021,Linfox Staff Superannuation Fund,11260931967,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,Local Authorities Superannuation Fund,24496637884,0,0,0,Public Sector,0.0,0.03,0.11,0.09,0.13,0.16,0.19,0.15,0.09,0.04,0.0,0.15,0.24,0.1,0.14,0.18,0.14,0.03,0.01,0.16,0.15,0.48,0.09,0.1,0.0,0.01,1.023,0.173,15224275
2021,Local Government Super,28901371321,0,0,0,Public Sector,0.0,0.03,0.1,0.09,0.12,0.17,0.2,0.16,0.08,0.04,0.0,0.05,0.21,0.11,0.16,0.22,0.19,0.06,0.01,0.07,0.32,0.44,0.08,0.04,0.0,0.06,1.091,0.151,14312387
2021,Macquarie ADF Superannuation Fund,68073150096,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461
2021,Macquarie Superannuation Plan,65508799106,0,0,0,Retail,0.0,0.01,0.06,0.06,0.08,0.12,0.19,0.19,0.14,0.13,0.02,0.03,0.09,0.06,0.12,0.2,0.3,0.14,0.06,0.12,0.21,0.59,0.05,0.02,0.0,0.01,0.432,0.164,31042440
2021,Macquarie University Professorial Superannuation Scheme,98415348576,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,Manildra Flour Mills Retirement Fund,32448411930,0,0,0,Corporate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,Map Superannuation Plan,71603157863,0,0,0,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.148,0.0,20
2021,Maritime Super,77455663441,0,0,0,Industry,0.0,0.03,0.12,0.12,0.15,0.18,0.14,0.11,0.09,0.06,0.0,0.03,0.17,0.09,0.12,0.17,0.28,0.12,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.787,0.189,6258589
2021,Mason Stevens Super,34422545198,0,0,0,Retail,0.0,0.02,0.07,0.07,0.06,0.15,0.19,0.22,0.12,0.1,0.0,0.05,0.03,0.05,0.12,0.25,0.31,0.13,0.05,0.16,0.2,0.57,0.02,0.0,0.03,0.02,0.294,0.113,396094
